account_id,account_name,plan_tier,arr_amount,risk_score,total_features_used,high_priority_ratio,downgrade_flag,days_since_activity
A-d792a6,Company_486,Enterprise,9552,5,60.0,0.2,True,0
A-0354fe,Company_380,Enterprise,81192,5,49.0,0.5,False,0
A-d792a6,Company_486,Enterprise,9552,5,60.0,0.2,True,0
A-0354fe,Company_380,Enterprise,81192,5,49.0,0.5,False,0
A-82861f,Company_350,Pro,24108,5,30.0,0.0,False,0
A-098560,Company_349,Pro,20580,5,53.0,0.5,False,0
A-098560,Company_349,Pro,20580,5,53.0,0.5,False,0
A-6f8ad2,Company_57,Pro,9408,5,69.0,0.25,True,0
A-05f0e5,Company_40,Pro,18816,5,57.0,0.5,False,0
A-05f0e5,Company_40,Pro,18816,5,57.0,0.5,False,0
A-779e4e,Company_193,Basic,4332,5,32.0,0.0,False,0
A-4d1e75,Company_58,Enterprise,148056,5,30.0,0.0,False,0
A-ee42db,Company_77,Enterprise,31044,5,31.0,0.25,False,0
A-ee42db,Company_77,Enterprise,31044,5,31.0,0.25,False,0
A-ee42db,Company_77,Enterprise,31044,5,31.0,0.25,False,0
A-ee42db,Company_77,Enterprise,31044,5,31.0,0.25,False,0
A-4e960a,Company_277,Pro,7056,5,30.0,0.0,False,0
A-3b5cd1,Company_49,Basic,3648,5,19.0,0.0,False,0
A-3b5cd1,Company_49,Basic,3648,5,19.0,0.0,False,0
A-3b5cd1,Company_49,Basic,3648,5,19.0,0.0,False,0
A-443b7c,Company_280,Pro,22344,5,4.0,0.25,False,0
A-0f3e88,Company_428,Basic,2508,5,26.0,0.0,False,0
A-32728c,Company_54,Basic,9576,5,30.0,0.0,False,0
A-32728c,Company_54,Basic,9576,5,30.0,0.0,False,0
A-19b2c8,Company_476,Enterprise,47760,5,16.0,0.3333333333333333,False,0
A-a09355,Company_459,Pro,8232,5,33.0,0.0,False,0
A-075038,Company_397,Enterprise,40596,5,78.0,1.0,False,0
A-34ea2f,Company_436,Basic,9348,5,23.0,0.0,False,0
A-34ea2f,Company_436,Basic,9348,5,23.0,0.0,False,0
A-b9eed8,Company_189,Basic,3876,5,47.0,0.2,True,0
A-b30291,Company_344,Basic,9348,5,28.0,0.0,False,0
A-e60f9d,Company_178,Pro,0,5,31.0,0.0,False,0
A-2789e3,Company_268,Enterprise,26268,5,72.0,0.0,True,0
A-a8b49c,Company_72,Pro,4116,5,26.0,0.0,False,0
A-35083d,Company_27,Basic,0,5,64.0,0.75,False,0
A-794a0b,Company_168,Pro,0,5,12.0,0.0,False,0
A-474ad4,Company_261,Basic,5244,5,22.0,0.0,False,0
A-e60f9d,Company_178,Pro,0,5,12.0,0.0,False,0
A-a09355,Company_459,Pro,8232,5,33.0,0.0,False,0
A-8e47ca,Company_191,Enterprise,45372,5,52.0,0.6,False,0
A-8e47ca,Company_191,Enterprise,45372,5,52.0,0.6,False,0
A-8e47ca,Company_191,Enterprise,45372,5,52.0,0.6,False,0
A-fb186e,Company_131,Enterprise,69252,5,18.0,0.0,False,0
A-625d0b,Company_290,Pro,22344,5,33.0,0.2,False,0
A-b78bf8,Company_148,Enterprise,117012,5,90.0,0.0,True,0
A-4ae22a,Company_229,Basic,1368,5,26.0,0.0,False,0
A-92a3af,Company_259,Pro,17640,5,103.0,0.25,True,0
A-0a282f,Company_2,Pro,32340,5,24.0,0.0,False,0
A-0a282f,Company_2,Pro,32340,5,24.0,0.0,False,0
A-c62e55,Company_315,Pro,17640,5,30.0,0.0,False,0
A-0dbdc6,Company_366,Enterprise,71640,5,21.0,0.25,False,0
A-c9bb3e,Company_336,Pro,5880,5,61.0,0.42857142857142855,False,0
A-c9bb3e,Company_336,Pro,5880,5,61.0,0.42857142857142855,False,0
A-8adedc,Company_300,Pro,39984,5,19.0,0.25,False,0
A-ced9aa,Company_310,Pro,1764,5,25.0,0.14285714285714285,False,0
A-6e7827,Company_372,Pro,4704,5,25.0,0.0,False,0
A-6e7827,Company_372,Pro,4704,5,25.0,0.0,False,0
A-56962b,Company_177,Basic,37164,5,28.0,0.25,False,0
A-56962b,Company_177,Basic,37164,5,28.0,0.25,False,0
A-dcc3f1,Company_314,Enterprise,50148,5,52.0,0.3333333333333333,True,0
A-dcc3f1,Company_314,Enterprise,50148,5,52.0,0.3333333333333333,True,0
A-378b99,Company_60,Pro,5292,5,30.0,0.16666666666666666,False,0
A-72799b,Company_394,Pro,11760,5,85.0,0.5,False,0
A-054577,Company_455,Enterprise,7164,5,79.0,0.0,True,0
A-fa2041,Company_211,Pro,30576,5,30.0,0.0,False,0
A-3932db,Company_144,Basic,4332,5,67.0,0.16666666666666666,True,0
A-65a46c,Company_95,Enterprise,186264,5,9.0,0.0,False,0
A-eb7c38,Company_47,Basic,23256,5,33.0,0.0,False,0
A-c16b88,Company_431,Enterprise,54924,5,42.0,0.6666666666666666,False,0
A-bd4708,Company_257,Basic,0,5,24.0,0.25,False,0
A-309e54,Company_371,Basic,3420,5,26.0,0.2,False,0
A-3ce5b8,Company_256,Pro,111132,5,31.0,0.3,False,0
A-02fac6,Company_52,Pro,12936,5,23.0,0.16666666666666666,False,0
A-016043,Company_405,Basic,1368,5,41.0,0.6666666666666666,False,0
A-9174e0,Company_73,Enterprise,88356,5,29.0,0.0,False,0
A-f92792,Company_67,Basic,456,5,40.0,0.0,True,0
A-94f8c9,Company_51,Basic,2964,5,57.0,0.0,True,0
A-f25509,Company_92,Enterprise,76416,5,27.0,0.3333333333333333,False,0
A-592832,Company_10,Basic,4104,5,0.0,0.3333333333333333,False,0
A-cc8c8f,Company_482,Basic,0,5,48.0,0.0,True,0
A-9208f0,Company_79,Basic,0,5,25.0,0.0,False,0
A-9208f0,Company_79,Basic,0,5,25.0,0.0,False,0
A-9208f0,Company_79,Basic,0,5,25.0,0.0,False,0
A-9208f0,Company_79,Basic,0,5,25.0,0.0,False,0
A-40de06,Company_369,Enterprise,0,5,7.0,0.0,False,0
A-d535f6,Company_421,Basic,0,5,50.0,0.0,True,0
A-d535f6,Company_421,Basic,0,5,50.0,0.0,True,0
A-2e4581,Company_0,Enterprise,21492,5,41.0,0.5,False,0
A-2e4581,Company_0,Enterprise,21492,5,41.0,0.5,False,0
A-d535f6,Company_421,Enterprise,28656,5,22.0,0.0,False,0
A-d535f6,Company_421,Enterprise,28656,5,22.0,0.0,False,0
A-34ea2f,Company_436,Pro,48804,5,22.0,0.0,False,0
A-cab532,Company_218,Basic,7524,5,56.0,0.0,True,0
A-2b9d3e,Company_319,Pro,10584,5,13.0,0.3333333333333333,False,0
A-856b1e,Company_161,Pro,17640,5,12.0,0.0,False,0
A-bbc346,Company_138,Pro,0,5,83.0,0.0,True,0
A-bcf87c,Company_288,Basic,2280,5,32.0,0.0,False,0
A-503d5a,Company_99,Basic,11400,5,31.0,0.3333333333333333,False,0
A-e19ff6,Company_411,Enterprise,0,5,57.0,0.6666666666666666,False,0
A-e19ff6,Company_411,Enterprise,0,5,57.0,0.6666666666666666,False,0
A-e19ff6,Company_411,Enterprise,0,5,57.0,0.6666666666666666,False,0
A-3a5ad8,Company_94,Enterprise,21492,5,33.0,0.25,False,0
A-49b828,Company_391,Pro,5880,5,21.0,0.0,False,0
A-1b9609,Company_5,Pro,2352,5,46.0,0.5,False,0
A-1b9609,Company_5,Pro,2352,5,46.0,0.5,False,0
A-1b9609,Company_5,Pro,2352,5,46.0,0.5,False,0
A-7a0d69,Company_187,Basic,0,5,53.0,0.5,False,0
A-7a0d69,Company_187,Basic,0,5,53.0,0.5,False,0
A-7a0d69,Company_187,Basic,0,5,53.0,0.5,False,0
A-779e4e,Company_193,Enterprise,42984,5,23.0,0.0,False,0
A-f5641b,Company_382,Basic,0,5,34.0,0.5,False,0
A-f5641b,Company_382,Basic,0,5,34.0,0.5,False,0
A-417d2f,Company_285,Basic,8436,5,17.0,0.3333333333333333,False,0
A-43a9e3,Company_1,Basic,4104,5,21.0,0.0,False,0
A-bbc346,Company_138,Pro,0,5,83.0,0.0,True,0
A-0dbdc6,Company_366,Enterprise,71640,5,21.0,0.25,False,0
A-de24d5,Company_231,Enterprise,40596,5,33.0,0.2857142857142857,False,0
A-f45426,Company_172,Basic,4560,5,55.0,0.0,True,0
A-bbc346,Company_138,Basic,9120,5,18.0,0.0,False,0
A-a45270,Company_37,Enterprise,7164,5,95.0,0.5,False,0
A-9289f6,Company_104,Enterprise,0,5,109.0,0.5,False,0
A-4e631b,Company_298,Pro,0,5,23.0,0.0,False,0
A-118d55,Company_65,Pro,6468,5,68.0,0.2,True,0
A-118d55,Company_65,Pro,6468,5,68.0,0.2,True,0
A-fabe19,Company_97,Enterprise,11940,5,31.0,0.3333333333333333,False,0
A-f3ff05,Company_44,Basic,6840,5,15.0,0.3333333333333333,False,0
A-a8d89d,Company_326,Enterprise,31044,5,33.0,0.0,False,0
A-a8d89d,Company_326,Enterprise,31044,5,33.0,0.0,False,0
A-1f559b,Company_357,Pro,34692,5,43.0,0.4,False,0
A-4c38bc,Company_55,Basic,8208,5,18.0,0.3333333333333333,False,0
A-526d93,Company_66,Enterprise,102684,5,39.0,0.4,False,0
A-526d93,Company_66,Enterprise,102684,5,39.0,0.4,False,0
A-526d93,Company_66,Enterprise,102684,5,39.0,0.4,False,0
A-4437e4,Company_192,Enterprise,7164,5,20.0,0.3333333333333333,False,0
A-700ade,Company_472,Basic,1596,5,13.0,0.0,False,0
A-e60f9d,Company_178,Enterprise,69252,5,33.0,0.0,False,0
A-4a267b,Company_451,Pro,0,5,9.0,0.25,False,0
A-1f559b,Company_357,Basic,2280,5,57.0,0.4,False,0
A-bbc346,Company_138,Basic,9120,5,18.0,0.0,False,0
A-19b2c8,Company_476,Basic,5016,5,13.0,0.3333333333333333,False,0
A-922109,Company_243,Pro,4704,5,19.0,0.3333333333333333,False,0
A-4c56c9,Company_449,Enterprise,57312,5,50.0,0.4,False,0
A-e3bd71,Company_347,Enterprise,74028,5,42.0,0.25,True,0
A-45ce7a,Company_31,Pro,0,5,21.0,0.0,False,0
A-f51f16,Company_282,Enterprise,93132,5,18.0,0.25,False,0
A-f51f16,Company_282,Enterprise,93132,5,18.0,0.25,False,0
A-b48f73,Company_225,Pro,47040,5,66.0,0.6666666666666666,False,0
A-81edc3,Company_236,Pro,7056,5,48.0,1.0,False,0
A-81edc3,Company_236,Pro,7056,5,48.0,1.0,False,0
A-81edc3,Company_236,Pro,7056,5,48.0,1.0,False,0
A-c43359,Company_83,Pro,0,5,49.0,0.3333333333333333,True,0
A-c43359,Company_83,Pro,0,5,49.0,0.3333333333333333,True,0
A-5ed98d,Company_479,Enterprise,57312,5,21.0,0.0,False,0
A-5ed98d,Company_479,Enterprise,57312,5,21.0,0.0,False,0
A-b7b7b7,Company_338,Basic,5472,5,19.0,0.0,False,0
A-7f4db3,Company_441,Pro,9408,5,25.0,0.2,False,0
A-544d0a,Company_153,Basic,0,5,0.0,0.0,False,0
A-65aeb5,Company_120,Enterprise,133728,5,43.0,0.5,False,0
A-65aeb5,Company_120,Enterprise,133728,5,43.0,0.5,False,0
A-cd458b,Company_430,Basic,5928,5,22.0,0.0,False,0
A-b7b7b7,Company_338,Pro,39396,5,30.0,0.0,False,0
A-922109,Company_243,Pro,4704,5,19.0,0.3333333333333333,False,0
A-3a5ad8,Company_94,Enterprise,74028,5,20.0,0.25,False,0
A-f45426,Company_172,Basic,4560,5,55.0,0.0,True,0
A-712426,Company_155,Enterprise,0,5,22.0,0.16666666666666666,False,0
A-e7a1e2,Company_295,Basic,684,5,32.0,0.0,False,0
A-c37601,Company_48,Enterprise,14328,5,22.0,0.0,False,0
A-029f69,Company_129,Enterprise,0,5,24.0,0.0,False,0
A-029f69,Company_129,Enterprise,0,5,24.0,0.0,False,0
A-029f69,Company_129,Enterprise,0,5,24.0,0.0,False,0
A-956988,Company_14,Enterprise,76416,5,9.0,0.0,False,0
A-956988,Company_14,Enterprise,76416,5,9.0,0.0,False,0
A-c45b23,Company_75,Basic,1140,5,48.0,0.6666666666666666,False,0
A-bb1eaa,Company_468,Basic,4788,5,39.0,0.16666666666666666,True,0
A-855a48,Company_389,Enterprise,64476,5,83.0,0.6,False,0
A-90a8c8,Company_249,Pro,0,5,32.0,0.0,False,0
A-716841,Company_437,Enterprise,107460,5,15.0,0.0,False,0
A-4814a3,Company_337,Enterprise,207756,5,40.0,0.0,True,0
A-54d94a,Company_385,Pro,15876,5,12.0,0.0,False,0
A-794a0b,Company_168,Pro,13524,5,28.0,0.0,False,0
A-e61e98,Company_115,Basic,4332,5,21.0,0.16666666666666666,False,0
A-9b9fe9,Company_71,Pro,5292,5,41.0,0.25,True,0
A-9b9fe9,Company_71,Pro,5292,5,41.0,0.25,True,0
A-bb2f49,Company_356,Pro,8232,5,23.0,0.3333333333333333,False,0
A-e7a1e2,Company_295,Basic,684,5,32.0,0.0,False,0
A-712426,Company_155,Enterprise,0,5,22.0,0.16666666666666666,False,0
A-51ec1b,Company_247,Basic,2508,5,26.0,0.3333333333333333,False,0
A-712426,Company_155,Enterprise,0,5,22.0,0.16666666666666666,False,0
A-b7ef83,Company_474,Pro,15288,5,22.0,0.0,False,0
A-b7ef83,Company_474,Pro,15288,5,22.0,0.0,False,0
A-1ac5e0,Company_126,Basic,7524,5,54.0,0.5714285714285714,False,0
A-ba6516,Company_154,Pro,0,5,59.0,0.0,True,0
A-ba6516,Company_154,Basic,6156,5,73.0,0.0,True,0
A-bece89,Company_128,Pro,16464,5,25.0,0.0,False,0
A-bece89,Company_128,Pro,16464,5,25.0,0.0,False,0
A-18793f,Company_488,Enterprise,353424,5,48.0,0.4,False,0
A-4c56c9,Company_449,Enterprise,31044,5,65.0,0.4,False,0
A-2edab2,Company_301,Enterprise,40596,5,13.0,0.25,False,0
A-2edab2,Company_301,Enterprise,40596,5,13.0,0.25,False,0
A-8ae05d,Company_147,Basic,19608,5,38.0,1.0,False,0
A-e1462e,Company_217,Pro,8820,5,53.0,0.5,False,0
A-e1462e,Company_217,Pro,8820,5,53.0,0.5,False,0
A-503d5a,Company_99,Enterprise,0,5,26.0,0.3333333333333333,False,0
A-6f8ad2,Company_57,Enterprise,16716,5,17.0,0.25,False,0
A-e7a1e2,Company_295,Basic,684,5,32.0,0.0,False,0
A-3cc791,Company_423,Pro,3528,5,32.0,0.3333333333333333,False,0
A-de24d5,Company_231,Enterprise,11940,5,29.0,0.2857142857142857,False,0
A-ee42db,Company_77,Pro,0,5,23.0,0.25,False,0
